case,cc3,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis,inflation_capped,exch_usd_capped
56,ZAF,South Africa,1969,0,0.7149,0,0,0.0,3.812391596,1,0,0,0,3.812391596,0.7149
56,ZAF,South Africa,1970,0,0.7131,0,0,0.0,4.882526907,1,0,0,0,4.882526907,0.7131
56,ZAF,South Africa,1971,0,0.696,0,0,0.0,6.705448811,1,0,0,0,6.705448811,0.696
56,ZAF,South Africa,1972,0,0.7394,0,0,0.0,8.431511329,1,0,0,0,8.431511329,0.7394
56,ZAF,South Africa,1973,0,0.6667,0,0,0.0,10.76861601,1,0,0,0,10.76861601,0.6667
56,ZAF,South Africa,1974,0,0.6678,0,0,0.0,13.81223876,1,0,0,0,13.81223876,0.6678
56,ZAF,South Africa,1975,0,0.6725,0,0,0.0,11.25107466,1,0,0,0,11.25107466,0.6725
56,ZAF,South Africa,1976,0,0.8673,0,0,0.0,11.31771632,1,0,0,0,11.31771632,0.8673
56,ZAF,South Africa,1977,0,0.8681,0,0,0.0,10.21066965,1,0,0,1,10.21066965,0.8681
56,ZAF,South Africa,1978,0,0.8684,0,0,0.0,12.23442663,1,0,0,1,12.23442663,0.8684
56,ZAF,South Africa,1979,0,0.8244,0,0,0.0,13.89287442,1,0,0,0,13.89287442,0.8244
56,ZAF,South Africa,1980,0,0.745378653,0,0,0.0,14.236,1,0,0,0,14.236,0.745378653
56,ZAF,South Africa,1981,0,0.956571648,0,0,0.0,15.741,1,1,0,0,15.741,0.956571648
56,ZAF,South Africa,1982,0,1.076310408,0,0,0.0,14.4,1,0,0,0,14.4,1.076310408
56,ZAF,South Africa,1983,0,1.221896383,0,0,0.0,12.587,1,0,0,0,12.587,1.221896383
56,ZAF,South Africa,1984,0,1.984914649,0,0,0.0,11.18,1,1,0,0,11.18,1.984914649
56,ZAF,South Africa,1985,0,2.557544764,0,1,0.36,16.201,1,1,0,0,16.201,2.557544764
56,ZAF,South Africa,1986,0,2.183406114,0,1,0.36,18.75,1,0,0,0,18.75,2.183406114
56,ZAF,South Africa,1987,0,1.929943067,0,1,0.36,16.194,1,0,0,0,16.194,1.929943067
56,ZAF,South Africa,1988,0,2.377725468,0,0,0.0,12.892,1,1,0,0,12.892,2.377725468
56,ZAF,South Africa,1989,0,2.536011361,0,1,0.36,14.506,1,0,0,1,14.506,2.536011361
56,ZAF,South Africa,1990,0,2.562525625,0,0,0.0,14.286,1,0,0,0,14.286,2.562525625
56,ZAF,South Africa,1991,0,2.743032697,0,0,0.0,15.566,1,0,0,0,15.566,2.743032697
56,ZAF,South Africa,1992,0,3.053,0,0,0.0,13.673,1,0,0,0,13.673,3.053
56,ZAF,South Africa,1993,0,3.3975,0,1,0.36,9.874,1,0,0,0,9.874,3.3975
56,ZAF,South Africa,1994,0,3.5435,0,0,0.0,8.824,1,0,0,0,8.824,3.5435
56,ZAF,South Africa,1995,0,3.6475,0,0,0.0,8.709,1,0,0,0,8.709,3.6475
56,ZAF,South Africa,1996,0,4.6825,0,0,0.0,7.32,1,1,0,0,7.32,4.6825
56,ZAF,South Africa,1997,0,4.8675,0,0,0.0,8.623,1,0,0,0,8.623,4.8675
56,ZAF,South Africa,1998,0,5.86,0,0,0.0,6.872,1,1,0,0,6.872,5.86
56,ZAF,South Africa,1999,0,6.1545,0,0,0.0,5.211,1,0,0,0,5.211,6.1545
56,ZAF,South Africa,2000,0,7.5685,0,0,0.0,5.374,1,1,0,0,5.374,7.5685
56,ZAF,South Africa,2001,0,12.1265,0,0,0.0,5.7,1,1,0,0,5.7,12.1265
56,ZAF,South Africa,2002,0,8.64,0,0,0.0,9.177,1,0,0,0,9.177,8.64
56,ZAF,South Africa,2003,0,6.64,0,0,0.0,5.806,1,0,0,0,5.806,6.64
56,ZAF,South Africa,2004,0,5.63,0,0,0.0,1.392,1,0,0,0,1.392,5.63
56,ZAF,South Africa,2005,0,6.325,0,0,0.0,3.393,1,0,0,0,3.393,6.325
56,ZAF,South Africa,2006,0,6.97,0,0,0.0,4.688,1,0,0,0,4.688,6.97
56,ZAF,South Africa,2007,0,6.81,0,0,0.0,7.09,1,0,0,0,7.09,6.81
56,ZAF,South Africa,2008,0,9.305,0,0,0.0,11.536,1,1,0,0,11.536,9.305
56,ZAF,South Africa,2009,0,7.38,0,0,0.0,7.13,1,0,0,0,7.13,7.38
56,ZAF,South Africa,2010,0,6.6316,0,0,0.0,4.257,1,0,0,0,4.257,6.6316
56,ZAF,South Africa,2011,0,8.1429,0,0,0.0,5.0,1,1,0,0,5.0,8.1429
56,ZAF,South Africa,2012,0,8.50115,0,0,0.0,5.654,1,0,0,0,5.654,8.50115
56,ZAF,South Africa,2013,0,10.48985,0,0,0.0,5.752,1,1,0,0,5.752,10.48985
63,TUN,Tunisia,1940,0,49.189,0,0,0.0,22.01300157,0,0,1,0,22.01300157,49.189
63,TUN,Tunisia,1941,0,44.937,0,0,0.0,24.58203197,0,0,1,0,24.58203197,44.937
63,TUN,Tunisia,1942,0,129.831,0,0,0.0,24.99631323,0,0,1,0,24.99631323,129.831
63,TUN,Tunisia,1943,0,50.0,0,0,0.0,72.10948561,0,0,1,0,72.10948561,50.0
63,TUN,Tunisia,1944,0,55.355,0,0,0.0,37.61310666,0,1,1,0,37.61310666,55.355
63,TUN,Tunisia,1945,0,55.191,0,0,0.0,13.77833126,0,0,0,0,13.77833126,55.191
63,TUN,Tunisia,1946,0,119.3,0,0,0.0,49.61253886,0,1,1,0,49.61253886,119.3
63,TUN,Tunisia,1947,0,119.3,0,0,0.0,67.09975712,0,0,1,0,67.09975712,119.3
63,TUN,Tunisia,1948,0,119.3,0,0,0.0,69.14172635,0,0,1,0,69.14172635,119.3
63,TUN,Tunisia,1949,0,214.34,0,0,0.0,4.156960191,0,1,0,0,4.156960191,214.34
63,TUN,Tunisia,1950,0,349.5,0,0,0.0,3.502982107,0,1,0,0,3.502982107,349.5
63,TUN,Tunisia,1951,0,349.5,0,0,0.0,15.03591871,0,0,0,0,15.03591871,349.5
63,TUN,Tunisia,1952,0,349.5,0,0,0.0,7.006177993,0,0,0,0,7.006177993,349.5
63,TUN,Tunisia,1953,0,349.5,0,0,0.0,-0.595293824,0,0,0,0,-0.595293824,349.5
63,TUN,Tunisia,1954,0,349.5,0,0,0.0,4.192011553,0,0,0,0,4.192011553,349.5
63,TUN,Tunisia,1955,0,349.5,0,0,0.0,0.0,0,0,0,0,0.0,349.5
63,TUN,Tunisia,1956,0,349.5,0,1,0.06,4.807532957,1,0,0,0,4.807532957,349.5
63,TUN,Tunisia,1957,0,350.0,0,0,0.0,5.504844321,1,0,0,0,5.504844321,350.0
63,TUN,Tunisia,1958,0,0.4197,0,1,0.06,5.216941093,1,2,0,0,5.216941093,0.4197
63,TUN,Tunisia,1959,0,0.42,0,0,0.0,-8.264216667,1,0,0,0,-8.264216667,0.42
63,TUN,Tunisia,1960,0,0.42,0,0,0.0,1.801884462,1,0,0,0,1.801884462,0.42
63,TUN,Tunisia,1961,0,0.42,0,0,0.0,-1.769991264,1,0,0,0,-1.769991264,0.42
63,TUN,Tunisia,1962,0,0.42,0,0,0.0,5.78395737,1,0,0,0,5.78395737,0.42
63,TUN,Tunisia,1963,0,0.42,0,1,0.06,0.970776621,1,0,0,0,0.970776621,0.42
63,TUN,Tunisia,1964,0,0.42,0,0,0.0,5.939573494,1,0,0,0,5.939573494,0.42
63,TUN,Tunisia,1965,0,0.52,0,0,0.0,5.549985502,1,1,0,0,5.549985502,0.52
63,TUN,Tunisia,1966,0,0.52,0,0,0.0,4.536102074,1,0,0,0,4.536102074,0.52
63,TUN,Tunisia,1967,0,0.52,0,0,0.0,2.843700217,1,0,0,0,2.843700217,0.52
63,TUN,Tunisia,1968,0,0.52,0,0,0.0,2.498763969,1,0,0,0,2.498763969,0.52
63,TUN,Tunisia,1969,0,0.52,0,0,0.0,2.804694188,1,0,0,0,2.804694188,0.52
63,TUN,Tunisia,1970,0,0.52,0,0,0.0,1.562639485,1,0,0,0,1.562639485,0.52
63,TUN,Tunisia,1971,0,0.48,0,0,0.0,4.253194018,1,0,0,0,4.253194018,0.48
63,TUN,Tunisia,1972,0,0.475,0,0,0.0,2.715966924,1,0,0,0,2.715966924,0.475
63,TUN,Tunisia,1973,0,0.3865,0,0,0.0,5.784875818,1,0,0,0,5.784875818,0.3865
63,TUN,Tunisia,1974,0,0.425,0,0,0.0,4.685641394,1,1,0,0,4.685641394,0.425
63,TUN,Tunisia,1975,0,0.4712,0,0,0.0,10.05684308,1,0,0,0,10.05684308,0.4712
63,TUN,Tunisia,1976,0,0.5587,0,0,0.0,3.293128476,1,0,0,0,3.293128476,0.5587
63,TUN,Tunisia,1977,0,0.4275,0,0,0.0,8.19487405,1,0,0,0,8.19487405,0.4275
63,TUN,Tunisia,1978,0,0.46,0,0,0.0,4.63026082,1,1,0,0,4.63026082,0.46
63,TUN,Tunisia,1979,0,0.405,0,1,0.06,8.557119849,1,0,0,0,8.557119849,0.405
63,TUN,Tunisia,1980,0,0.418699999,0,1,0.06,10.011,1,0,0,0,10.011,0.418699999
63,TUN,Tunisia,1981,0,0.515649999,0,1,0.06,8.903,1,0,0,0,8.903,0.515649999
63,TUN,Tunisia,1982,0,0.615749999,0,1,0.06,13.673,1,0,0,0,13.673,0.615749999
63,TUN,Tunisia,1983,0,0.7271,0,0,0.0,8.972,1,0,0,0,8.972,0.7271
63,TUN,Tunisia,1984,0,0.8666,0,0,0.0,8.596,1,0,0,0,8.596,0.8666
63,TUN,Tunisia,1985,0,0.75695,0,0,0.0,7.551,1,0,0,0,7.551,0.75695
63,TUN,Tunisia,1986,0,0.8402,0,0,0.0,6.159,1,1,0,0,6.159,0.8402
63,TUN,Tunisia,1987,0,0.77785,0,0,0.0,8.224,1,0,0,0,8.224,0.77785
63,TUN,Tunisia,1988,0,0.89845,0,0,0.0,7.156,1,0,0,0,7.156,0.89845
63,TUN,Tunisia,1989,0,0.9046,0,0,0.0,7.722,1,0,0,0,7.722,0.9046
63,TUN,Tunisia,1990,0,0.83675,0,0,0.0,6.502,1,0,0,0,6.502,0.83675
63,TUN,Tunisia,1991,1,0.8645,0,0,0.0,7.693,1,0,0,1,7.693,0.8645
63,TUN,Tunisia,1992,1,0.95065,0,0,0.0,5.518,1,0,0,1,5.518,0.95065
63,TUN,Tunisia,1993,1,1.0466,0,0,0.0,4.04,1,0,0,1,4.04,1.0466
63,TUN,Tunisia,1994,1,0.9912,0,0,0.0,5.423,1,0,0,1,5.423,0.9912
63,TUN,Tunisia,1995,1,0.9508,0,0,0.0,6.232,1,0,0,1,6.232,0.9508
63,TUN,Tunisia,1996,0,0.9985,0,0,0.0,3.733,1,0,0,0,3.733,0.9985
63,TUN,Tunisia,1997,0,1.1475,0,0,0.0,3.599,1,0,0,0,3.599,1.1475
63,TUN,Tunisia,1998,0,1.101,0,0,0.0,3.102,1,0,0,0,3.102,1.101
63,TUN,Tunisia,1999,0,1.2525,0,0,0.0,2.768,1,0,0,0,2.768,1.2525
63,TUN,Tunisia,2000,0,1.3853,0,0,0.0,2.77,1,0,0,0,2.77,1.3853
63,TUN,Tunisia,2001,0,1.4683,0,0,0.0,1.987,1,0,0,0,1.987,1.4683
63,TUN,Tunisia,2002,0,1.3341,0,0,0.0,2.706,1,0,0,0,2.706,1.3341
63,TUN,Tunisia,2003,0,1.2083,0,0,0.0,2.724,1,0,0,0,2.724,1.2083
63,TUN,Tunisia,2004,0,1.1994,0,0,0.0,3.621,1,0,0,0,3.621,1.1994
63,TUN,Tunisia,2005,0,1.3634,0,0,0.0,1.444,1,0,0,0,1.444,1.3634
63,TUN,Tunisia,2006,0,1.2971,0,0,0.0,4.143,1,0,0,0,4.143,1.2971
63,TUN,Tunisia,2007,0,1.2207,0,0,0.0,3.438,1,0,0,0,3.438,1.2207
63,TUN,Tunisia,2008,0,1.3099,0,0,0.0,4.913,1,0,0,0,4.913,1.3099
63,TUN,Tunisia,2009,0,1.3173,0,0,0.0,3.53,1,0,0,0,3.53,1.3173
63,TUN,Tunisia,2010,0,1.4379,0,0,0.0,4.409,1,0,0,0,4.409,1.4379
63,TUN,Tunisia,2011,0,1.4993,0,0,0.0,3.541,1,0,0,0,3.541,1.4993
63,TUN,Tunisia,2012,0,1.5506,0,0,0.0,5.139,1,0,0,0,5.139,1.5506
63,TUN,Tunisia,2013,0,1.653095696,0,0,0.0,5.805,1,0,0,0,5.805,1.653095696
63,TUN,Tunisia,2014,0,1.862411798,0,0,0.0,4.924,1,0,0,0,4.924,1.862411798
69,ZMB,Zambia,1943,0,0.0004976,0,0,0.0,2.857142857,0,0,0,0,2.857142857,0.0004976
69,ZMB,Zambia,1944,0,0.0004976,0,0,0.0,2.777777778,0,0,0,0,2.777777778,0.0004976
69,ZMB,Zambia,1945,0,0.0004968,0,0,0.0,2.702702703,0,0,0,0,2.702702703,0.0004968
69,ZMB,Zambia,1946,0,0.0004968,0,0,0.0,7.894736842,0,0,0,0,7.894736842,0.0004968
69,ZMB,Zambia,1947,0,0.0004958,0,0,0.0,2.43902439,0,0,0,0,2.43902439,0.0004958
69,ZMB,Zambia,1948,0,0.000496,0,0,0.0,4.761904762,0,0,0,0,4.761904762,0.000496
69,ZMB,Zambia,1949,0,0.0007142,0,0,0.0,2.272727273,0,0,0,0,2.272727273,0.0007142
69,ZMB,Zambia,1950,0,0.000714,0,0,0.0,4.444444444,0,1,0,0,4.444444444,0.000714
69,ZMB,Zambia,1951,0,0.000719,0,0,0.0,6.382978723,0,0,0,0,6.382978723,0.000719
69,ZMB,Zambia,1952,0,0.0007118,0,0,0.0,4.0,0,0,0,0,4.0,0.0007118
69,ZMB,Zambia,1953,0,0.0007116,0,0,0.0,3.846153846,0,0,0,0,3.846153846,0.0007116
69,ZMB,Zambia,1954,0,0.000718,0,0,0.0,3.703703704,0,0,0,0,3.703703704,0.000718
69,ZMB,Zambia,1955,0,0.0007136,0,0,0.0,3.571428571,0,0,0,0,3.571428571,0.0007136
69,ZMB,Zambia,1956,0,0.000718,0,0,0.0,3.103448276,0,0,0,0,3.103448276,0.000718
69,ZMB,Zambia,1957,0,0.000712,0,0,0.0,3.177257525,0,0,0,0,3.177257525,0.000712
69,ZMB,Zambia,1958,0,0.0007138,0,0,0.0,1.13452188,0,0,0,0,1.13452188,0.0007138
69,ZMB,Zambia,1959,0,0.0007144,0,0,0.0,2.083333333,0,0,0,0,2.083333333,0.0007144
69,ZMB,Zambia,1960,0,0.0007134,0,0,0.0,3.453689168,0,0,0,0,3.453689168,0.0007134
69,ZMB,Zambia,1961,0,0.0007122,0,0,0.0,0.151745068,0,0,0,0,0.151745068,0.0007122
69,ZMB,Zambia,1962,0,0.0007136,0,0,0.0,1.363636364,0,0,0,0,1.363636364,0.0007136
69,ZMB,Zambia,1963,0,0.000715,0,0,0.0,-0.448430493,0,0,0,0,-0.448430493,0.000715
69,ZMB,Zambia,1964,0,0.0007168,0,0,0.0,3.003003003,1,0,0,0,3.003003003,0.0007168
69,ZMB,Zambia,1965,0,0.0007136,0,0,0.0,8.163265306,1,0,0,0,8.163265306,0.0007136
69,ZMB,Zambia,1966,0,0.0007168,0,0,0.0,10.2425876,1,0,0,0,10.2425876,0.0007168
69,ZMB,Zambia,1967,0,0.0007104,0,0,0.0,5.012224939,1,0,0,0,5.012224939,0.0007104
69,ZMB,Zambia,1968,0,0.0007168,0,0,0.0,10.71012806,1,0,0,0,10.71012806,0.0007168
69,ZMB,Zambia,1969,0,0.0007126,0,0,0.0,2.523659306,1,0,0,0,2.523659306,0.0007126
69,ZMB,Zambia,1970,0,0.0007141,0,0,0.0,2.564102564,1,0,0,0,2.564102564,0.0007141
69,ZMB,Zambia,1971,0,0.0007143,0,0,0.0,6.52173913,1,0,0,0,6.52173913,0.0007143
69,ZMB,Zambia,1972,0,0.0007143,0,0,0.0,4.761904762,1,0,0,0,4.761904762,0.0007143
69,ZMB,Zambia,1973,0,0.0006429,0,0,0.0,6.493506494,1,0,0,0,6.493506494,0.0006429
69,ZMB,Zambia,1974,0,0.0006429,0,0,0.0,7.926829268,1,0,0,0,7.926829268,0.0006429
69,ZMB,Zambia,1975,0,0.0006429,0,0,0.0,10.16949153,1,0,0,0,10.16949153,0.0006429
69,ZMB,Zambia,1976,0,0.0007934,0,0,0.0,18.97435897,1,0,0,0,18.97435897,0.0007934
69,ZMB,Zambia,1977,0,0.0007589,0,0,0.0,19.82758621,1,1,0,0,19.82758621,0.0007589
69,ZMB,Zambia,1978,0,0.0007862,0,0,0.0,16.18705036,1,0,0,0,16.18705036,0.0007862
69,ZMB,Zambia,1979,0,0.0007775,0,0,0.0,9.59752322,1,0,0,0,9.59752322,0.0007775
69,ZMB,Zambia,1980,0,0.0008031,0,0,0.0,11.729,1,0,0,0,11.729,0.0008031
69,ZMB,Zambia,1981,0,0.00088,0,0,0.0,13.997,1,0,0,0,13.997,0.00088
69,ZMB,Zambia,1982,0,0.0009285,0,0,0.0,12.495,1,0,0,0,12.495,0.0009285
69,ZMB,Zambia,1983,0,0.001236,0,1,0.0,19.692,1,1,0,0,19.692,0.001236
69,ZMB,Zambia,1984,0,0.002105,0,1,0.0,20.019,1,1,1,0,20.019,0.002105
69,ZMB,Zambia,1985,0,0.00563,0,1,0.0,37.43,1,1,1,0,37.43,0.00563
69,ZMB,Zambia,1986,0,0.01448,0,1,0.0,54.8,1,1,1,0,54.8,0.01448
69,ZMB,Zambia,1987,0,0.0077,0,1,0.0,47.028,1,0,1,0,47.028,0.0077
69,ZMB,Zambia,1988,0,0.0095,0,1,0.0,54.042,1,1,1,0,54.042,0.0095
69,ZMB,Zambia,1989,0,0.01841,0,1,0.0,128.294,1,1,1,0,128.294,0.01841
69,ZMB,Zambia,1990,0,0.0459,0,1,0.0,109.558,1,1,1,0,109.558,0.0459
69,ZMB,Zambia,1991,0,0.08733,0,1,0.0,97.701,1,1,1,0,97.701,0.08733
69,ZMB,Zambia,1992,0,0.31496,0,1,0.0,165.725,1,1,1,0,165.725,0.31496
69,ZMB,Zambia,1993,0,0.561,0,1,0.0,183.263,1,1,1,0,183.263,0.561
69,ZMB,Zambia,1994,0,0.699,0,1,0.0,54.614,1,1,1,0,54.614,0.699
69,ZMB,Zambia,1995,1,0.978,0,0,0.0,34.905,1,1,1,1,34.905,0.978
69,ZMB,Zambia,1996,1,1.287,0,0,0.0,43.095,1,1,1,1,43.095,1.287
69,ZMB,Zambia,1997,1,1.44,0,0,0.0,24.41,1,0,1,1,24.41,1.44
69,ZMB,Zambia,1998,1,2.425,0,0,0.0,24.456,1,1,1,1,24.456,2.425
69,ZMB,Zambia,1999,0,2.76,0,0,0.0,26.79,1,0,1,0,26.79,2.76
69,ZMB,Zambia,2000,0,4.45,0,0,0.0,26.1,1,1,1,0,26.1,4.45
69,ZMB,Zambia,2001,0,3.735,0,0,0.0,21.357,1,0,1,0,21.357,3.735
69,ZMB,Zambia,2002,0,4.5,0,0,0.0,22.239,1,0,1,0,22.239,4.5
69,ZMB,Zambia,2003,0,4.4,0,0,0.0,21.4,1,0,1,0,21.4,4.4
69,ZMB,Zambia,2004,0,4.6,0,0,0.0,17.969,1,0,0,0,17.969,4.6
69,ZMB,Zambia,2005,0,3.34,0,0,0.0,18.325,1,0,0,0,18.325,3.34
69,ZMB,Zambia,2006,0,4.41722,0,0,0.0,9.017,1,0,0,0,9.017,4.41722
69,ZMB,Zambia,2007,0,3.83,0,0,0.0,10.655,1,0,0,0,10.655,3.83
69,ZMB,Zambia,2008,0,4.83226,0,0,0.0,12.449,1,1,0,0,12.449,4.83226
69,ZMB,Zambia,2009,0,4.631,0,0,0.0,13.392,1,0,0,0,13.392,4.631
69,ZMB,Zambia,2010,0,4.7899,0,0,0.0,8.5,1,0,0,0,8.5,4.7899
69,ZMB,Zambia,2011,0,5.11398,0,0,0.0,8.658,1,0,0,0,8.658,5.11398
69,ZMB,Zambia,2012,0,5.1466133,0,0,0.0,6.575,1,0,0,0,6.575,5.1466133
69,ZMB,Zambia,2013,0,5.52,0,0,0.0,6.978,1,1,0,0,6.978,5.52
69,ZMB,Zambia,2014,0,6.3856,0,0,0.0,7.811,1,0,0,0,7.811,6.3856
70,ZWE,Zimbabwe,1921,0,4.81e-27,0,0,0.0,-17.24137931,0,0,0,0,-17.24137931,4.81e-27
70,ZWE,Zimbabwe,1922,0,4.34e-27,0,0,0.0,-13.88888889,0,0,0,0,-13.88888889,4.34e-27
70,ZWE,Zimbabwe,1923,0,4.59e-27,0,0,0.0,-4.032258065,0,0,0,0,-4.032258065,4.59e-27
70,ZWE,Zimbabwe,1927,0,4.1000000000000006e-27,0,0,0.0,0.847457627,0,0,0,0,0.847457627,4.1000000000000006e-27
70,ZWE,Zimbabwe,1928,0,4.1200000000000004e-27,0,0,0.0,0.840336134,0,0,0,0,0.840336134,4.1200000000000004e-27
70,ZWE,Zimbabwe,1929,0,4.1000000000000006e-27,0,0,0.0,0.0,0,0,0,0,0.0,4.1000000000000006e-27
70,ZWE,Zimbabwe,1930,0,4.1200000000000004e-27,0,0,0.0,-5.0,0,0,0,0,-5.0,4.1200000000000004e-27
70,ZWE,Zimbabwe,1931,0,5.9300000000000006e-27,0,0,0.0,-7.01754386,0,0,0,0,-7.01754386,5.9300000000000006e-27
70,ZWE,Zimbabwe,1932,0,6.100000000000001e-27,0,0,0.0,-3.773584906,0,0,0,0,-3.773584906,6.100000000000001e-27
70,ZWE,Zimbabwe,1933,0,3.91e-27,0,0,0.0,-2.941176471,0,0,0,0,-2.941176471,3.91e-27
70,ZWE,Zimbabwe,1934,0,4.0400000000000005e-27,0,0,0.0,-1.01010101,0,0,0,0,-1.01010101,4.0400000000000005e-27
70,ZWE,Zimbabwe,1935,0,4.06e-27,0,0,0.0,0.0,0,0,0,0,0.0,4.06e-27
70,ZWE,Zimbabwe,1936,0,4.08e-27,0,0,0.0,-1.020408163,0,0,0,0,-1.020408163,4.08e-27
70,ZWE,Zimbabwe,1937,0,4e-27,0,0,0.0,6.18556701,0,0,0,0,6.18556701,4e-27
70,ZWE,Zimbabwe,1938,0,4.28e-27,0,0,0.0,-2.912621359,0,0,0,0,-2.912621359,4.28e-27
70,ZWE,Zimbabwe,1939,0,5.0900000000000004e-27,0,0,0.0,0.906344411,0,0,0,0,0.906344411,5.0900000000000004e-27
70,ZWE,Zimbabwe,1940,0,4.9600000000000006e-27,0,0,0.0,2.994011976,0,0,0,0,2.994011976,4.9600000000000006e-27
70,ZWE,Zimbabwe,1941,0,4.9600000000000006e-27,0,0,0.0,3.779069767,0,0,0,0,3.779069767,4.9600000000000006e-27
70,ZWE,Zimbabwe,1942,0,4.9600000000000006e-27,0,0,0.0,5.602240896,0,0,0,0,5.602240896,4.9600000000000006e-27
70,ZWE,Zimbabwe,1943,0,4.9600000000000006e-27,0,0,0.0,6.100795756,0,0,0,0,6.100795756,4.9600000000000006e-27
70,ZWE,Zimbabwe,1944,0,4.9600000000000006e-27,0,0,0.0,3.0,0,0,0,0,3.0,4.9600000000000006e-27
70,ZWE,Zimbabwe,1945,0,4.9600000000000006e-27,0,0,0.0,2.669902913,0,0,0,0,2.669902913,4.9600000000000006e-27
70,ZWE,Zimbabwe,1946,0,4.9600000000000006e-27,0,0,0.0,5.200945626,0,0,0,0,5.200945626,4.9600000000000006e-27
70,ZWE,Zimbabwe,1947,0,4.9600000000000006e-27,0,0,0.0,2.921348315,0,0,0,0,2.921348315,4.9600000000000006e-27
70,ZWE,Zimbabwe,1948,0,4.9600000000000006e-27,0,0,0.0,9.388646288,0,0,0,0,9.388646288,4.9600000000000006e-27
70,ZWE,Zimbabwe,1949,0,7.140000000000001e-27,0,0,0.0,3.79241517,0,0,0,0,3.79241517,7.140000000000001e-27
70,ZWE,Zimbabwe,1950,0,7.140000000000001e-27,0,0,0.0,7.692307692,0,0,0,0,7.692307692,7.140000000000001e-27
70,ZWE,Zimbabwe,1951,0,7.140000000000001e-27,0,0,0.0,6.964285714,0,0,0,0,6.964285714,7.140000000000001e-27
70,ZWE,Zimbabwe,1952,0,7.140000000000001e-27,0,0,0.0,8.180300501,0,0,0,0,8.180300501,7.140000000000001e-27
70,ZWE,Zimbabwe,1953,0,7.140000000000001e-27,0,0,0.0,2.777777778,0,0,0,0,2.777777778,7.140000000000001e-27
70,ZWE,Zimbabwe,1954,0,7.140000000000001e-27,0,0,0.0,0.0,0,0,0,0,0.0,7.140000000000001e-27
70,ZWE,Zimbabwe,1955,0,7.140000000000001e-27,0,0,0.0,1.651651652,0,0,0,0,1.651651652,7.140000000000001e-27
70,ZWE,Zimbabwe,1956,0,7.18e-27,0,0,0.0,4.431314623,0,0,0,0,4.431314623,7.18e-27
70,ZWE,Zimbabwe,1957,0,7.1e-27,0,0,0.0,2.97029703,0,0,0,0,2.97029703,7.1e-27
70,ZWE,Zimbabwe,1958,0,7.1e-27,0,0,0.0,3.571428571,0,0,0,0,3.571428571,7.1e-27
70,ZWE,Zimbabwe,1959,0,7.12e-27,0,0,0.0,2.652519894,0,0,0,0,2.652519894,7.12e-27
70,ZWE,Zimbabwe,1960,0,7.150000000000001e-27,0,0,0.0,2.454780362,0,0,0,0,2.454780362,7.150000000000001e-27
70,ZWE,Zimbabwe,1961,0,7.11e-27,0,0,0.0,2.90037831,0,0,0,0,2.90037831,7.11e-27
70,ZWE,Zimbabwe,1962,0,7.140000000000001e-27,0,0,0.0,2.083333333,0,0,0,0,2.083333333,7.140000000000001e-27
70,ZWE,Zimbabwe,1963,0,7.140000000000001e-27,0,0,0.0,1.080432173,0,0,0,0,1.080432173,7.140000000000001e-27
70,ZWE,Zimbabwe,1964,0,7.140000000000001e-27,0,0,0.0,2.500022554,0,0,0,0,2.500022554,7.140000000000001e-27
70,ZWE,Zimbabwe,1965,0,7.140000000000001e-27,1,1,0.0,2.500003432,1,0,0,0,2.500003432,7.140000000000001e-27
70,ZWE,Zimbabwe,1966,0,7.140000000000001e-27,1,1,0.0,3.121953195,1,0,0,0,3.121953195,7.140000000000001e-27
70,ZWE,Zimbabwe,1967,0,7.140000000000001e-27,1,1,0.0,2.365179967,1,0,0,0,2.365179967,7.140000000000001e-27
70,ZWE,Zimbabwe,1968,0,7.140000000000001e-27,1,1,0.0,1.38631904,1,0,0,0,1.38631904,7.140000000000001e-27
70,ZWE,Zimbabwe,1969,0,7.140000000000001e-27,1,1,0.0,0.364644862,1,0,0,0,0.364644862,7.140000000000001e-27
70,ZWE,Zimbabwe,1970,0,7.16e-27,1,1,0.0,2.088991186,1,0,0,0,2.088991186,7.16e-27
70,ZWE,Zimbabwe,1971,0,6.71e-27,1,1,0.0,3.024884047,1,0,0,0,3.024884047,6.71e-27
70,ZWE,Zimbabwe,1972,0,6.520000000000001e-27,1,1,0.0,2.84975748,1,0,0,0,2.84975748,6.520000000000001e-27
70,ZWE,Zimbabwe,1973,0,6.06e-27,1,1,0.0,3.106641376,1,0,0,0,3.106641376,6.06e-27
70,ZWE,Zimbabwe,1974,0,5.490000000000001e-27,1,1,0.0,6.596092646,1,0,0,0,6.596092646,5.490000000000001e-27
70,ZWE,Zimbabwe,1975,0,6.25e-27,1,1,0.0,10.00764002,1,0,0,0,10.00764002,6.25e-27
70,ZWE,Zimbabwe,1976,0,6.190000000000001e-27,1,1,0.0,11.0416805,1,0,0,0,11.0416805,6.190000000000001e-27
70,ZWE,Zimbabwe,1977,0,6.470000000000001e-27,1,1,0.0,10.25640067,1,1,0,0,10.25640067,6.470000000000001e-27
70,ZWE,Zimbabwe,1978,0,6.750000000000001e-27,1,1,0.0,8.229915112,1,0,0,0,8.229915112,6.750000000000001e-27
